id,code,name,description,notes,symbol
sat_udm_code_1934,SAN,Medio año,Unidad de tiempo que define el número de años ,,
sat_udm_code_1935,SCO,Puntuación,Unidad de conteo que define el número de unidades en multiplos de 20,,
sat_udm_code_1936,SCR,Escrúpulo,"El escrúpulo (en inglés apothecary scruple) era Unidad de medida utilizada en farmacia para pesar ingredientes de los medicamentos.

El escrúpulo podía tener diferentes valores en cada país: en España y Portugal, un escrúpulo equivalía a 24 granos (pesando 1,55517384 gramos), mientras que en el sistema imperial inglés correspondía a 20 granos (1,2959782 gramos).

En astronomía, un escrúpulo es el resultado de dividir en sesenta partes un grado de círculo.",,
sat_udm_code_1937,SD,Libra sólida,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1938,SE,Sección,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1939,SEC,Segundo [unidad de tiempo],Supone comúnmente una sesentava parte de un minuto (1⁄60) y es esencial para la medición en múltiples sistemas de unidades. ,,s
sat_udm_code_1940,SET,Conjunto,Unidad de conteo que define el número de conjuntos (Conjunto: un número de objetos agrupados),,
sat_udm_code_1941,SG,Segmento ,Unidad de información equivalente a 64000bytes,,
sat_udm_code_1942,SHT,Tonelada de envíos,Unidad de masa que define el número de toneladas para el envío.,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_1943,SIE,Siemens,Se denomina siemens a la unidad derivada del SI para la medida de la conductancia eléctrica.,,S
sat_udm_code_1944,SK,Camión cisterna con división,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1945,SM3,Metro cúbico estándar,Metro cúbico estándar (temperatura 15 ° C y presión 101325 milibares),,
sat_udm_code_1946,SMI,Milla (milla estatal),"Medida de longitud, especialmente utilizada en marina, que equivale a 1,852 m.",,mile
sat_udm_code_1947,SN,Barra cuadrada,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",Rd²
sat_udm_code_1948,SQ,Cuadrado,Unidad de conteo que define el número de cuadrados (cuadrado: forma rectangular),,
sat_udm_code_1949,SQR,Cuadrado y techado,"Unidad de conteo que conteo que define el número de plazas de materiales para techos, medida en múltiplos de 100 pies cuadrados",,
sat_udm_code_1950,SR,Tira,Unidad de conteo que define el número de tiras (pieza larga y estrecha de un objeto),,
sat_udm_code_1951,SS,Medida métrica de hoja,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1952,SST,Estandar corto (7200 partidos),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1953,STC,Palo,Unidad de conteo que define el número de palos (palo: pieza delgada y a menudo cilíndirca de una sustancia),,
sat_udm_code_1954,STI,Estone (UK),,,st
sat_udm_code_1955,STK,"Palo, cigarrillo",Unidad de conteo que define el número de cigarrillos en la unidad más pequeña para el cálculo de la población y/o del trabajo,,
sat_udm_code_1956,STL,Litro estándar,"Unidad de volumen que define el número de litros de un producto a una temperatura de 15 grados celsius, especialmente en relación con los aceites de hidrocarburos",,
sat_udm_code_1957,STN,Tonelada (estados unidos) o tonelada corta (UK y estados unidos),Sinónimo: tonelada neta (2000 lb),,ton (US)
sat_udm_code_1958,STW,Paja,Unidad de conteo que define el número de pajitas (paja:un tubo delgado utilizado para succionar liquidos),,
sat_udm_code_1959,SW,Número de madejas,Unidad de conteo que define el número de madejas (skein:un paquete de hilo o hilo suelto),,
sat_udm_code_1960,SX,Envío,Unidad de conteo que define el número de envíos (embarque: una cantidad de mercancias embarcadas o transportadas),,
sat_udm_code_1961,SYR,Jeringuilla,"Unidad de conteo que define el número de jeringuillas (jeringa: un pequeño dispositivo para bombear, pulverizar y/o inyectar liquidos a través de una pequeña abertura)",,
sat_udm_code_1962,T0,Linea de telecomunicaciones en servicio,Unidad de conteo que define el número de líneas de servicio,,
sat_udm_code_1963,T1,Mil libras,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1964,T3,Mil pedazos,"Unidad de conteo que define el número de piezas en múltiplos de 1000 (pieza: un solo artículo, artículo o ejemplar)",,
sat_udm_code_1965,T4,Bolsa de mil,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1966,T5,Mil envolturas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1967,T6,Mil galones (US),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1968,T7,Impresión de mil,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1969,T8,Mil pulgadas lineales,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1970,TA,Décimo de pie cúbico,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1971,TAB,Tonelada de registro bruto,"Una unidad de masa igual al total de las imágenes cúbicas antes de las deducciones, donde 1 registro t es igual a 100 pies cúbicos.Véase el Convenio internacional sobre el arqueo de los buques.",Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_1972,TAH,Kiloamperio-hora (milamperio-hora),,,kA·h
sat_udm_code_1973,TAN,Número de acido total,Unidad de química que define la cantidad de hidróxido de potasio (KOH) en miligramos que se necesita para neutralizar los ácidos en un gramo de aceite. Es una medida importante de la calidad del petróleo crudo,,TAN
sat_udm_code_1974,TC,Camión,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1975,TD,Termico,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1976,TE,Totalizador,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1977,TF,Diez yardas cuadradas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1978,TI,Mil pulgadas cuadradas,Unidad de medida imperial,,
sat_udm_code_1979,TIC,"Tonelada métrica, incluido el contenedor","Unidad de masa que define el número de toneladas métricas de un producto, incluyendo su contenedor",,
sat_udm_code_1980,TIP,"Tonelada métrica, incluido el embalaje interior","Unidad de masa que define el número de toneladas metricas de un producto, incluyendo sus materiales de embalaje interior",,
sat_udm_code_1981,TJ,Mil centímetros cuadrados,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1982,TKM,Tonelada kilometro,"Unidad de información típicamente usada para propósitos de facturación, expresada como el número de toneladas (toneladas métricas) movidas sobre una distancia de un kilómetro",,t·km
sat_udm_code_1983,TL,Mil pies (lineal),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1984,TMS,"Kilogramo de carne importada, menos despojos","Unidad de masa equivalente a mil gramos de carne importada, sin tener en cuenta los subproductos menos valiosos como las montañas",,
sat_udm_code_1985,TNE,Tonelada (tonelada métrica),Sinónimo: tonelada métrica,,t
sat_udm_code_1986,TP,Paquete de diez,Unidad de conteo que define el número de elementos en múltiplos de 10,,
sat_udm_code_1987,TPI,Dientes por pulgada,El número de dientes por pulgada,,TPI
sat_udm_code_1988,TPR,Decenas de pares,Unidad de conteo que define el número de pares en multiplos de 10 (par:elemento descrito por dos),,
sat_udm_code_1989,TQ,Mil pies,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1990,TQD,Mil metros cúbicos por día ,Unidad de volumen igual a mil metros cúbicos por día,,km³/d
sat_udm_code_1991,TR,Diez pies cuadrados,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1992,TRL,Trillones (eur),Unidad de escala númerica,,
sat_udm_code_1993,Ts,Mil pies cuadrados,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1994,TSD,Tonelada de sustancia 90% seca,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1995,TSH,Tonelada de vapor por hora,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1996,TST,Decena de conjuntos,Unidad de conteo que define el número de conjuntos en múltiplos de 10 (conjunto: un número de objetos agrupados),,
sat_udm_code_1997,TT,Mil metros lineales,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1998,TTS,Decenas de millar de pegatinas,Unidad de conteo que define el número de palos multiples de 10000 (Pegatina: pieza delgada y a menudo cilíndrica de una sustancia),,
sat_udm_code_1999,Tu,Contenedor externo,"Tipo de caja de contención que sirve como contenedor de transporte externo, no especificado como equipo de transporte.",,
sat_udm_code_2000,TV,Mil kilogramos,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2001,TW,Mil hojas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2002,U1,Tratamiento ,"Unidad de conteo que define el número de tratamientos (tratamiento: sujección a la acción de un agente químico, físico o biológico)",,
sat_udm_code_2003,U2,Número de tabletas,Unidad de conteo que define el número de tabletas,,
sat_udm_code_2004,UA,Torr,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,Torr
sat_udm_code_2005,UB,Linea de telecomunicaciones en servicio promedio ,Unida de conteo que define el número medio de líneas de servicio,,
sat_udm_code_2006,UC,Puerto de telecomunicaciones ,Uindad de conteo que define el número de púertos de acceso a la red,,
sat_udm_code_2007,UD,Décimo minuto,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2008,UE,Hora de décimo,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2009,UF,Uso por línea de telecomunicaciones promedio,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2010,UH,Diez mil yardas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2011,UM,Millón de unidades,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2012,UN,Newton metro,,,N·m
sat_udm_code_2013,VA,Voltio-amperio por kilogramo,,,V·A / kg
sat_udm_code_2014,VLT,Voltio,"Es la unidad derivada del Sistema Internacional para el potencial eléctrico, la fuerza electromotriz y la tensión eléctrica.",,V
sat_udm_code_2015,VP,Volumen porcentual ,"Unidad de medida de concentración, expresada tipícamente como el porcentaje de volumen de un soluto en una solución ",,
sat_udm_code_2016,VS,Visita,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2017,W2,Kilo húmedo ,"Unidad de masa que define el número de kilogramos de un producto, incluido el contenido de agua del producto.",,
sat_udm_code_2018,W4,Dos semanas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2019,WA,Watt por kilogramo ,Unidad de potencia,,W/kg
sat_udm_code_2020,WB,Libra húmeda,"Unidad de masa que define el número de libras de un material, incluyendo el contenido de agua del material ",,
sat_udm_code_2021,WCD,Cable,Unidad de volumen utilizada para medir la madera. Un pie de tabla equivale a 1/2 de un pie cúbico.,,
sat_udm_code_2022,WE,Tonelada húmeda ,"Unidad de masa que define el número de toneladas de un material, incluyendo el contenido de agua del material.",,
sat_udm_code_2023,WEB,Weber,"Es el flujo magnético que, al atravesar un circuito de una sola espira produce en la misma una fuerza electromotriz de 1 volt si se anula dicho flujo en un segundo por decaimiento uniforme. ",,Wb
sat_udm_code_2024,WEE,Semana,Es el período de tiempo estándar utilizado para los ciclos de días de trabajo y de descanso en la mayoría de las partes del mundo.,,wk
sat_udm_code_2025,WG,Galón de vino,Unidad de volumen igual a 231 pulgadas cúbicas,,
sat_udm_code_2026,WH,Rueda,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2027,WHR,Watt hora,,,W·h
sat_udm_code_2028,WI,Peso por pulgada cuadrada,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2029,WM,Mes de trabajo ,Unidad de tiempo que define el número de meses de trabajo.,,
sat_udm_code_2030,WR,Envolver,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_2031,WSD,Estándar,Unidad de volumen de madera acabada igual a 165 pies cúbicos.,,std
sat_udm_code_2032,WTT,Watt,Es la potencia que da lugar a una producción de energía igual a 1 joule por segundo. ,,W
sat_udm_code_2033,WW,Mililitro de agua,Unidad de volumen igual al número de mililitros de agua.,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_2034,X1,Cadena de gunter,"Empleada para medir distancias, formada por 100 eslabones metálicos, equivalentes a una longitud total de 20.1168 metros (66 pies) que aún es ampliamente usada en los países anglosajones. ",,ch (UK)
sat_udm_code_2035,X1A,Tambor de acero,,,
sat_udm_code_2036,X1B,Tambor de aluminio,,,
sat_udm_code_2037,X1D,Tambor contrachapado,,,
sat_udm_code_2038,X1F,Contenedor flexible,Contenedor de empaque de construcción flexible.,,
sat_udm_code_2039,X1G,Tambor de fibra,,,
sat_udm_code_2040,X1w,Tambor de madera,,,
sat_udm_code_2041,X2C,Barril de madera,,,
sat_udm_code_2042,X3A,Bidón de acero,,,
sat_udm_code_2043,X3H,Bidón de plástico,,,
sat_udm_code_2044,X43,Bolsa de gran tamaño,Bolsa de tela de plástico o de papel que tiene las dimensiones del pallet sobre el que está construido.,,
sat_udm_code_2045,X44,Bolsa de plastico,"Un tipo de bolsa de plástico, normalmente utilizada para envolver piezas promocionales, publicaciones, muestras de productos y / o catálogos.",,
sat_udm_code_2046,X4A,Caja de acero,,,
sat_udm_code_2047,X4B,Caja de aluminio,,,
sat_udm_code_2048,X4C,Caja de  madera natural,,,
sat_udm_code_2049,X4D,Caja de contrachapado,,,
sat_udm_code_2050,X4F,Caja de madera reconstituida,,,
sat_udm_code_2051,X4G,Caja de cartón,,,
sat_udm_code_2052,X4H,Caja de plástico,,,
sat_udm_code_2053,X5H,Bolsa de plástico tejido,,,
sat_udm_code_2054,X5L,Bolsa textil,,,
sat_udm_code_2055,X5M,Bolsa de papel,,,
sat_udm_code_2056,X6H,"Recipiente de plástico, Contenedor compuesto.",,,
sat_udm_code_2057,X6P,"Recipiente de vidrio, Contenedor compuesto.",,,
sat_udm_code_2058,X7A,Estuche para carro,Tipo de contenedor portátil diseñado para almacenar equipo para el transporte en un automóvil.,,
sat_udm_code_2059,X7B,Estuche de madera,Un estuche de madera para retener sustancias o artículos.,,
sat_udm_code_2060,X8A,Pallet de madera,"Plataforma o caja abierta de madera, en la que se conservan las mercancías para facilitar su manejo mecánico durante el transporte y almacenamiento.",,
sat_udm_code_2061,X8B,Cajón de madera,"Un contenedor de madera, en el que se conservan las mercancías para facilitar su manipulación mecánica durante el transporte y almacenamiento.",,
sat_udm_code_2062,X8C,Madera flejada,Piezas sueltas o sin contenedor de madera atadas o envueltas.,,
sat_udm_code_2063,XAA,Contenedor intermedio  para gráneles de plástico rígido,,,
sat_udm_code_2064,XAB,Contenedor de fibra,"Recipiente de contención de fibra, utilizado para retener sustancias o artículos.",,
sat_udm_code_2065,XAC,Contenedor de papel,"Recipiente de contención de papel, para retener sustancias o artículos.",,
sat_udm_code_2066,XAD,Contenedor de madera,"Recipiente de contención de madera, para retener sustancias o artículos.",,
sat_udm_code_2067,XAE,Aerosol,Una unidad de cuenta que define el número de Aerosoles,,
sat_udm_code_2068,XAF,"Pallet modular con collares,  80cms * 60cms",Pallet de tamaño estándar con dimensiones de 80 centímetros por 60 centímetros (cms).,,
sat_udm_code_2069,XAG,Pallet o empaquetado,La carga del pallet se asegura con una película de plástico transparente envuelta alrededor y luego encogido firmemente.,,
sat_udm_code_2070,XAH,"Pallet, 100cms X 110cms",Pallet tamaño estándar con dimensiones de 100 centímetros por 110 centímetros (cms).,,
sat_udm_code_2071,XAI,Contenedor tipo concha,,,
sat_udm_code_2072,XAJ,Cono,Contenedor utilizado en el transporte de material lineal como el hilo.,,
sat_udm_code_2073,XAL,Esféra,Recipiente de contención esférico para retener sustancias o artículos.,,
sat_udm_code_2074,XAM,Ampolleta no protegida,,,
sat_udm_code_2075,XAP,Ampolleta protegida,,,
sat_udm_code_2076,XAT,Atomizador,,,
sat_udm_code_2077,XAV,Cápsula,,,
sat_udm_code_2078,XB4,Cinturón,Banda utiliza para retener varios artículos juntos.,,
sat_udm_code_2079,XBA,Barril,,,
sat_udm_code_2080,XBB,Bobina,,,
sat_udm_code_2081,XBC,Cajón para botellas / Estante para botellas,,,
sat_udm_code_2082,XBD,Tablero,,,
sat_udm_code_2083,XBE,Flejado,,,
sat_udm_code_2084,XBF,Globo no protegido,,,
sat_udm_code_2085,XBG,Bolso,Recipiente de material flexible con tapa abierta o cerrada.,,
sat_udm_code_2086,XBH,Manojo,,,
sat_udm_code_2087,XBI,Compartimiento,,,
sat_udm_code_2088,XBJ,Cubeta,,,
sat_udm_code_2089,XBK,Cesta,,,
sat_udm_code_2090,XBL,Paca comprimida,,,
sat_udm_code_2091,XBM,Cuenco,,,
sat_udm_code_2092,XBN,Paca no comprimida,,,
sat_udm_code_2093,XBO,Botella no-protegida y cilíndrica,Recipiente de forma cilíndrica de cuello estrecho sin material de empaque protector externo.,,
sat_udm_code_2094,XBP,Globo protegido,,,
sat_udm_code_2095,XBQ,Botella cilíndrica protegida,Recipiente de forma cilíndrica de cuello estrecho con material de empaque protector externo.,,
sat_udm_code_2096,XBR,Barra,,,
sat_udm_code_2097,XBS,"Botella, no-protegida en forma de bulbo",Recipiente en forma de bulbo de cuello estrecho sin material de empaque protector externo.,,
sat_udm_code_2098,XBT,Rollo de tela,,,
sat_udm_code_2099,XBU,Butt,Barril de 1/2 tonel,,
sat_udm_code_2100,XBV,Botella de bulbo protegido,Recipiente en forma de bulbo de cuello estrecho con material de empaque protector externo.,,
sat_udm_code_2101,XBW,Caja para líquidos,,,
sat_udm_code_2102,XBX,Caja,,,
sat_udm_code_2103,XBY,"Tablero, con fleje/ agrupados/ armados",,,
sat_udm_code_2104,XBZ,"Barras, con fleje/ agrupados/ armados",,,
sat_udm_code_2105,XCA,Lata rectangular,,,
sat_udm_code_2106,XCB,Cajón para cerveza,,,
sat_udm_code_2107,XCC,Mantequera,,,
sat_udm_code_2108,XCD,Lata con mango y boquilla,,,
sat_udm_code_2109,XCE,Cesto tejido,,,
sat_udm_code_2110,XCF,Cofre,,,
sat_udm_code_2111,XCG,Contenedor tipo Jaula,,,
sat_udm_code_2112,XCH,Cajonera,,,
sat_udm_code_2113,XCI,Frasco,,,
sat_udm_code_2114,XCJ,Ataúd,,,
sat_udm_code_2115,XCK,Barrica,,,
sat_udm_code_2116,XCL,Espiral,,,
sat_udm_code_2117,XCM,Paquete de tarjetas,Paquete plano normalmente hecho de cartón desde / hacia el cual el producto es a menudo colgado o unido.,,
sat_udm_code_2118,XCN,"Contenedor, no especificado como equipo de transporte",,,
sat_udm_code_2119,XCO,Garrafón no protegido,,,
sat_udm_code_2120,XCP,Garrafón protegido,,,
sat_udm_code_2121,XCQ,Cartucho,Paquete que contiene una carga tal como un explosivo propulsor para armas de fuego o tóner de tinta para una impresora.,,
sat_udm_code_2122,XCR,Cajón,,,
sat_udm_code_2123,XCS,Estuche,,,
sat_udm_code_2124,XCT,Cartón,,,
sat_udm_code_2125,XCU,Vaso,,,
sat_udm_code_2126,XCV,Cubierta,,,
sat_udm_code_2127,XCW,Jaula estilo rodillo,,,
sat_udm_code_2128,XCX,Lata cilíndrica,,,
sat_udm_code_2129,XCY,Cilindro,,,
sat_udm_code_2130,XCZ,Lona,,,
sat_udm_code_2131,XDA,Cajón multicapa de plástico,,,
sat_udm_code_2132,XDB,Cajón de varias capas de madera,,,
sat_udm_code_2133,XDC,Cajón multicapa de cartón,,,
sat_udm_code_2134,XDG,"Jaula, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP))",,,
sat_udm_code_2135,XDH,"Caja, Según la clasificación de la compañía (CHEP), Eurobox",Caja montada sobre una base de pallet Según la clasificación de la compañía (CHEP).,,
sat_udm_code_2136,XDI,Tambor de hierro,,,
sat_udm_code_2137,XDJ,"damajuana o garrafa, no protegido",,,
sat_udm_code_2138,XDK,"Cajón a granel, cartón",,,
sat_udm_code_2139,XDL,Cajas de plástico,,,
sat_udm_code_2140,XDM,Cajones a granel de madera,,,
sat_udm_code_2141,XDN,Dispensador,,,
sat_udm_code_2142,XDP,"damajuana o garrafa, protegido",,,
sat_udm_code_2143,XDR,Tambor,,,
sat_udm_code_2144,XDS,Bandeja de una capa sin cubierta y de plástico,,,
sat_udm_code_2145,XDT,Bandeja de una capa sin cubierta y de madera,,,
sat_udm_code_2146,XDU,Bandeja de una capa sin cubierta y  poliestireno,,,
sat_udm_code_2147,XDV,Bandeja de una capa sin cubierta y de cartón,,,
sat_udm_code_2148,XDW,Bandeja de dos capas sin tapa y con bandeja de plástico,,,
sat_udm_code_2149,XDX,Bandeja de dos capas sin cubierta y de madera,,,
sat_udm_code_2150,XDY,Bandeja de dos capas sin cubierta y de cartón,,,
sat_udm_code_2151,XEC,Bolsa de plástico,,,
sat_udm_code_2152,XED,"Estuche, con pallet de base",,,
sat_udm_code_2153,XEE,"Estuche, con pallet base de madera",,,
sat_udm_code_2154,XEF,"Estuche, con pallet base de cartón",,,
sat_udm_code_2155,XEG,"Estuche, con pallet base de plástico",,,
sat_udm_code_2156,XEH,"Estuche, con pallet base de metal",,,
sat_udm_code_2157,XEI,Estuche isotérmico,,,
sat_udm_code_2158,XEN,Sobre,,,
sat_udm_code_2159,XFB,Bolsa flexible,"Bolsa de contención flexible hecha de plástico, usado típicamente para el transporte de mercancías no peligrosas a granel, que usan contenedores de transporte de tamaño estándar.",,
sat_udm_code_2160,XFC,Cajón para fruta,,,
sat_udm_code_2161,XFD,Cajón enmarcado,,,
sat_udm_code_2162,XFE,Tanque flexible,"Contenedor flexible de plástico, usado típicamente para el transporte de cargas no peligrosas a granel usando contenedores de transporte de tamaño estándar.",,
sat_udm_code_2163,XFI,Firkin,Barril de 41 litros,,
sat_udm_code_2164,XFL,Matraz,,,
sat_udm_code_2165,XFO,Cajón para zapatos,,,
sat_udm_code_2166,XFP,Caja auxiliar para película fotográfica,,,
sat_udm_code_2167,XFR,Marco,,,
sat_udm_code_2168,XFT,Contenedor para alimentos,,,
sat_udm_code_2169,XFW,Carro de cama plana,Módulo con ruedas en el que las bandejas u otros artículos de forma regular se empacan para fines de transporte.,,
sat_udm_code_2170,XFX,Bolsa flexible tipo contenedor,,,
sat_udm_code_2171,XGB,Botella para gas,Cilindro metálico de cuello estrecho para la retención de gas licuado o comprimido.,,
sat_udm_code_2172,XGI,Viga,,,
sat_udm_code_2173,XGL,Contenedor tipo galón,Contenedor con una capacidad de un galón.,,
sat_udm_code_2174,XGR,Recipiente de vidrio,Recipiente de contención de vidrio para retener sustancias o artículos.,,
sat_udm_code_2175,XGU,Bandeja contenedor para apilar horizontalmente objetos planos,Bandeja para contiene objetos planos apilados uno encima del otro.,,
sat_udm_code_2176,XGY,Costal de Yute,"Hecho de yute, usado para transportar mercancías gruesas, tales como granos, patatas, y otros productos agrícolas.",,
sat_udm_code_2177,XGZ,Vigas con correas o agrupadas,,,
sat_udm_code_2178,XHA,Cesta con mango y de plástico,,,
sat_udm_code_2179,XHB,Cesta con mango y de madera,,,
sat_udm_code_2180,XHC,Cesta  con asa y de  cartón,,,
sat_udm_code_2181,XHG,Hogshead,Barril de 1/4 de tonel,,
sat_udm_code_2182,XHN,Gancho,"Artefacto, cuya forma con un gancho en la parte superior, tiene el propósito de colgar artículos de un carril.",,
sat_udm_code_2183,XHR,Cesto,,,
sat_udm_code_2184,XIA,Paquete con pantalla y de madera,,,
sat_udm_code_2185,XIB,Paquete  con pantalla y de cartón,,,
sat_udm_code_2186,XIC,Paquete con pantalla y de plástico,,,
sat_udm_code_2187,XID,Paquete con pantalla y de metal,,,
